product,created_at,core_product_type,modifier,creator,department,occasion,color,material,product_name,content,origin,UoM,time,condition,quantity,shape,product_number,price,ts,attribute,core_product_type_string
fashion apparel,Fri Mar 17 07:21:26 +0000 2023,[],['fashion'],[],['apparel'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-17 07:21:26,fashion ,
Designer Fashion Sandals,Fri Mar 17 11:49:22 +0000 2023,['sandals'],"['designer', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-17 11:49:22,fashion ,sandals 
Fashion Cap,Wed Mar 15 18:34:09 +0000 2023,['cap'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-15 18:34:09,fashion ,cap 
Fashion Hoodies,Thu Mar 16 07:36:41 +0000 2023,['hoodies'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-16 07:36:41,fashion ,hoodies 
fashion blogger merchandise,Fri Mar 17 16:33:45 +0000 2023,['merchandise'],['fashion'],[],[],[],[],[],['blogger'],[],[],[],[],[],[],[],[],[],2023-03-17 16:33:45,fashion ,merchandise 
Stylish Accessories,Thu Mar 16 04:33:46 +0000 2023,['accessories'],['stylish'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-16 04:33:46,accessories ,accessories 
Fashion Lookbook,Thu Mar 16 04:33:46 +0000 2023,['lookbook'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-16 04:33:46,fashion ,lookbook 
Second Life fashion accessories,Wed Mar 15 23:46:46 +0000 2023,['accessories'],['fashion'],"['second', 'life']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-15 23:46:46,fashion accessories ,accessories 
fashion sensory guide,Tue Mar 14 19:33:54 +0000 2023,[],['fashion'],[],[],[],[],[],"['sensory', 'guide']",[],[],[],[],[],[],[],[],[],2023-03-14 19:33:54,fashion ,
fashion accessories,Thu Mar 16 06:34:42 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-16 06:34:42,fashion accessories ,accessories 
fashion jewelry,Fri Mar 17 12:45:35 +0000 2023,['jewelry'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-17 12:45:35,fashion ,jewelry 
fashion try-on clothing,Fri Mar 17 07:41:58 +0000 2023,['clothing'],['fashion'],[],[],[],[],[],['try'],[],[],[],[],[],[],[],[],[],2023-03-17 07:41:58,fashion ,clothing 
boohooMAN accessories,Fri Mar 17 07:41:58 +0000 2023,[],[],"['boohooman', 'accessories']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-17 07:41:58,accessories ,
Fashion Fabrics,Fri Mar 17 21:22:15 +0000 2023,['fabrics'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-17 21:22:15,fashion ,fabrics 
Fashion Fabrics for Designers,Fri Mar 17 21:22:08 +0000 2023,['fabrics'],['fashion'],[],['designers'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-17 21:22:08,fashion ,fabrics 
Men's Fashion Sneakers,Thu Mar 16 21:30:08 +0000 2023,['sneakers'],['fashion'],[],"['men', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-16 21:30:08,fashion ,sneakers 
men's fashion jackets,Sat Feb 25 08:13:53 +0000 2023,['jackets'],['fashion'],[],"['men', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-25 08:13:53,fashion ,jackets 
Men's Fashion Accessories,Fri Feb 24 14:35:02 +0000 2023,['accessories'],['fashion'],[],"['men', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 14:35:02,fashion accessories ,accessories 
fashion photography prints,Fri Feb 24 17:33:49 +0000 2023,['prints'],['fashion'],[],[],['photography'],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 17:33:49,fashion ,prints 
fashion accessories,Fri Feb 24 17:33:49 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 17:33:49,fashion accessories ,accessories 
fashion accessories in black and white,Fri Feb 24 16:32:38 +0000 2023,['accessories'],['fashion'],[],[],[],"['black', 'white']",[],[],[],[],[],[],[],[],[],[],[],2023-02-24 16:32:38,fashion accessories ,accessories 
Fashion Designer Men's Beach Shirt,Fri Feb 24 18:32:17 +0000 2023,['shirt'],['fashion'],['designer'],"['men', ""'"", 's']",['beach'],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 18:32:17,fashion ,shirt 
digital fashion collectibles,Wed Feb 22 20:23:09 +0000 2023,[],"['digital', 'fashion']",[],[],[],[],[],['collectibles'],[],[],[],[],[],[],[],[],[],2023-02-22 20:23:09,fashion ,
3D printed fashion accessories,Wed Feb 22 20:23:09 +0000 2023,['accessories'],"['3d', 'printed', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-22 20:23:09,fashion accessories ,accessories 
AI-generated fashion art,Wed Feb 22 20:23:09 +0000 2023,"['fashion', 'art']",['generated'],['ai'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-22 20:23:09,fashion ,fashion art 
virtual reality fashion accessories,Fri Feb 24 17:04:58 +0000 2023,['accessories'],[],[],[],['fashion'],[],[],"['virtual', 'reality']",[],[],[],[],[],[],[],[],[],2023-02-24 17:04:58,fashion accessories ,accessories 
SL fashion poses,Fri Feb 24 17:04:58 +0000 2023,[],['fashion'],['sl'],[],[],[],[],['poses'],[],[],[],[],[],[],[],[],[],2023-02-24 17:04:58,fashion ,
fashion hat,Sat Feb 25 06:25:01 +0000 2023,['hat'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-25 06:25:01,fashion ,hat 
theatre-themed accessories,Sat Feb 25 06:25:01 +0000 2023,['accessories'],"['theatre', 'themed']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-25 06:25:01,accessories ,accessories 
Fashion Fabrics,Fri Feb 24 15:03:35 +0000 2023,['fabrics'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 15:03:35,fashion ,fabrics 
men's fashion accessories,Fri Feb 24 10:18:38 +0000 2023,['accessories'],['fashion'],[],"['men', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 10:18:38,fashion accessories ,accessories 
Fashion Sketchbook,Thu Feb 23 19:27:40 +0000 2023,['sketchbook'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-23 19:27:40,fashion ,sketchbook 
Fashion Sunglasses,Fri Feb 24 21:12:55 +0000 2023,['sunglasses'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 21:12:55,fashion ,sunglasses 
fashion accessories,Fri Feb 24 14:03:21 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 14:03:21,fashion accessories ,accessories 
Max Fashion Dresses,Fri Feb 24 15:38:10 +0000 2023,['dresses'],['fashion'],['max'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 15:38:10,fashion ,dresses 
Max Fashion Footwear,Fri Feb 24 15:38:10 +0000 2023,['footwear'],['fashion'],['max'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 15:38:10,fashion ,footwear 
Max Fashion Handbags,Fri Feb 24 15:38:10 +0000 2023,['handbags'],['fashion'],['max'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 15:38:10,fashion ,handbags 
Max Fashion Accessories,Fri Feb 24 15:38:10 +0000 2023,"['fashion', 'accessories']",[],[],[],[],[],[],['max'],[],[],[],[],[],[],[],[],[],2023-02-24 15:38:10,fashion accessories ,fashion accessories 
digital fashion clothing,Thu Feb 23 23:16:08 +0000 2023,['clothing'],"['digital', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-23 23:16:08,fashion ,clothing 
NFT fashion collectibles,Thu Feb 23 23:16:08 +0000 2023,[],['fashion'],['nft'],[],[],[],[],['collectibles'],[],[],[],[],[],[],[],[],[],2023-02-23 23:16:08,fashion ,
AI-generated fashion prints,Thu Feb 23 23:16:08 +0000 2023,['prints'],"['generated', 'fashion']",['ai'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-23 23:16:08,fashion ,prints 
fashion week merchandise,Thu Feb 23 23:16:08 +0000 2023,['merchandise'],[],[],[],"['fashion', 'week']",[],[],[],[],[],[],[],[],[],[],[],[],2023-02-23 23:16:08,fashion ,merchandise 
black and white fashion dresses,Thu Feb 23 23:16:08 +0000 2023,['dresses'],['fashion'],[],[],[],"['black', 'white']",[],[],[],[],[],[],[],[],[],[],[],2023-02-23 23:16:08,fashion ,dresses 
aesthetic accessories,Fri Feb 24 21:07:49 +0000 2023,['accessories'],['aesthetic'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-24 21:07:49,accessories ,accessories 
tights fashion accessories,Sun Feb 19 19:31:23 +0000 2023,['tights'],['fashion'],[],['accessories'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-19 19:31:23,fashion accessories ,tights 
fashion-forward heels,Sat Feb 18 13:11:17 +0000 2023,['heels'],['fashion'],[],[],[],[],[],['forward'],[],[],[],[],[],[],[],[],[],2023-02-18 13:11:17,fashion ,heels 
stylish accessories,Sat Feb 18 13:11:17 +0000 2023,['accessories'],['stylish'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-18 13:11:17,accessories ,accessories 
fashion accessories for saree,Sat Feb 18 13:44:07 +0000 2023,['accessories'],['fashion'],[],['saree'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-18 13:44:07,fashion accessories ,accessories 
Fashion Sneakers,Sat Feb 18 18:19:20 +0000 2023,['sneakers'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-18 18:19:20,fashion ,sneakers 
Fashion Bags,Sat Feb 18 18:19:20 +0000 2023,['bags'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-18 18:19:20,fashion ,bags 
fashion photography props,Sun Feb 19 08:11:30 +0000 2023,['props'],['fashion'],[],[],['photography'],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-19 08:11:30,fashion ,props 
Nikon camera accessories,Sun Feb 19 08:11:30 +0000 2023,"['camera', 'accessories']",[],['nikon'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-19 08:11:30,accessories ,camera accessories 
vintage fashion dresses,Sun Feb 19 08:11:30 +0000 2023,['dresses'],['fashion'],[],[],[],[],[],[],[],[],[],[],['vintage'],[],[],[],[],2023-02-19 08:11:30,fashion ,dresses 
cane for fashion,Mon Feb 20 06:13:19 +0000 2023,['cane'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-20 06:13:19,fashion ,cane 
men's fashion accessories,Mon Feb 20 06:51:23 +0000 2023,['accessories'],['fashion'],[],"['men', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-20 06:51:23,fashion accessories ,accessories 
Fashion Sneakers,Mon Feb 20 05:48:02 +0000 2023,['sneakers'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-20 05:48:02,fashion ,sneakers 
NFT digital fashion items,Fri Feb 17 18:48:19 +0000 2023,['items'],"['digital', 'fashion']",['nft'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-17 18:48:19,fashion ,items 
fashion-themed NFTs,Fri Feb 17 18:48:19 +0000 2023,['nfts'],"['fashion', '-', 'themed']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-17 18:48:19,fashion ,nfts 
digital fashion artwork,Sun Feb 19 21:42:50 +0000 2023,['artwork'],"['digital', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-19 21:42:50,fashion ,artwork 
NFT fashion collectibles,Sun Feb 19 21:42:50 +0000 2023,[],['fashion'],['nft'],[],[],[],[],['collectibles'],[],[],[],[],[],[],[],[],[],2023-02-19 21:42:50,fashion ,
3D fashion design models,Sun Feb 19 21:42:50 +0000 2023,['models'],"['fashion', 'design']",[],[],[],['3d'],[],[],[],[],[],[],[],[],[],[],[],2023-02-19 21:42:50,fashion ,models 
fashion-themed NFTs,Sun Feb 19 21:42:50 +0000 2023,['nfts'],"['fashion', '-', 'themed']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-19 21:42:50,fashion ,nfts 
Men's Fashion Footwear,Mon Feb 20 05:44:16 +0000 2023,['footwear'],['fashion'],[],"['men', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-20 05:44:16,fashion ,footwear 
Fashion Week Madrid Merchandise,Sun Feb 19 15:31:14 +0000 2023,['merchandise'],[],[],[],"['fashion', 'week']",[],[],[],[],['madrid'],[],[],[],[],[],[],[],2023-02-19 15:31:14,fashion ,merchandise 
Mercedes-Benz Fashion Week T-Shirts,Sun Feb 19 15:31:14 +0000 2023,"['t', 'shirts']",[],"['mercedes', 'benz']",[],"['fashion', 'week']",[],[],[],[],[],[],[],[],[],[],[],[],2023-02-19 15:31:14,fashion ,t shirts 
Fashion Jackets,Sun Feb 19 15:31:14 +0000 2023,['jackets'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-19 15:31:14,fashion ,jackets 
Stylish Accessories,Sun Feb 19 15:31:14 +0000 2023,['accessories'],['stylish'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-19 15:31:14,accessories ,accessories 
Fashion Photography Magazine Subscription,Mon Feb 20 00:00:59 +0000 2023,['magazine'],['fashion'],[],[],['photography'],[],[],[],[],[],[],[],['subscription'],[],[],[],[],2023-02-20 00:00:59,fashion ,magazine 
Stylish Accessories for Men,Mon Feb 20 00:00:59 +0000 2023,['accessories'],['stylish'],[],['men'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-20 00:00:59,accessories ,accessories 
Men's Fashion Lookbook,Mon Feb 20 00:00:59 +0000 2023,['lookbook'],['fashion'],[],"['men', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-20 00:00:59,fashion ,lookbook 
Fashion Editorial Prints,Mon Feb 20 00:00:59 +0000 2023,['prints'],['fashion'],['editorial'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-20 00:00:59,fashion ,prints 
men's fashion accessories,Sun Feb 19 14:30:08 +0000 2023,['accessories'],['fashion'],[],"['men', ""'"", 's']",[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-19 14:30:08,fashion accessories ,accessories 
fashion week tickets,Thu Feb 16 19:07:44 +0000 2023,['tickets'],[],[],[],"['fashion', 'week']",[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 19:07:44,fashion ,tickets 
fashion accessories,Thu Feb 16 19:07:44 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 19:07:44,fashion accessories ,accessories 
ZALIA fashion collection,Thu Feb 16 15:59:50 +0000 2023,[],['fashion'],['zalia'],[],[],[],[],['collection'],[],[],[],[],[],[],[],[],[],2023-02-16 15:59:50,fashion ,
fashion photography services,Thu Feb 16 15:59:50 +0000 2023,['photography'],['fashion'],['services'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 15:59:50,fashion ,photography 
modeling accessories,Thu Feb 16 15:59:50 +0000 2023,"['modeling', 'accessories']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 15:59:50,accessories ,modeling accessories 
exclusive fashion outfits,Thu Feb 16 15:59:50 +0000 2023,['outfits'],"['exclusive', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 15:59:50,fashion ,outfits 
NFT fashion artwork,Thu Feb 16 15:03:05 +0000 2023,['artwork'],['fashion'],['nft'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 15:03:05,fashion ,artwork 
AI-generated fashion items,Thu Feb 16 15:03:05 +0000 2023,"['fashion', 'items']",['generated'],['ai'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 15:03:05,fashion ,fashion items 
virtual fashion accessories,Thu Feb 16 15:03:05 +0000 2023,['accessories'],"['virtual', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 15:03:05,fashion accessories ,accessories 
fashion-themed NFTs,Thu Feb 16 15:03:05 +0000 2023,['nfts'],"['fashion', '-', 'themed']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 15:03:05,fashion ,nfts 
Second Life fashion accessories,Thu Feb 16 17:20:46 +0000 2023,['accessories'],['fashion'],"['second', 'life']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 17:20:46,fashion accessories ,accessories 
fashion streetwear accessories,Thu Feb 16 14:31:26 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],['streetwear'],[],[],[],[],[],[],[],[],[],2023-02-16 14:31:26,fashion accessories ,accessories 
Fashion Crop Top,Thu Feb 16 07:19:09 +0000 2023,"['crop', 'top']",['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 07:19:09,fashion ,crop top 
Lingerie Accessories,Thu Feb 16 07:19:09 +0000 2023,"['lingerie', 'accessories']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 07:19:09,accessories ,lingerie accessories 
fashion boots,Thu Feb 16 09:26:14 +0000 2023,['boots'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 09:26:14,fashion ,boots 
fashion accessory trends,Thu Feb 16 15:25:46 +0000 2023,['accessory'],"['fashion', 'trends']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 15:25:46,fashion ,accessory 
Cowprint Accessories,Fri Feb 17 05:52:44 +0000 2023,['accessories'],[],['cowprint'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-17 05:52:44,accessories ,accessories 
Fashion Statement Belt,Fri Feb 17 05:52:44 +0000 2023,['belt'],['fashion'],[],[],[],[],[],['statement'],[],[],[],[],[],[],[],[],[],2023-02-17 05:52:44,fashion ,belt 
Chinese traditional costume accessories,Thu Feb 16 12:18:52 +0000 2023,"['costume', 'accessories']",['traditional'],[],[],[],[],[],[],[],['chinese'],[],[],[],[],[],[],[],2023-02-16 12:18:52,accessories ,costume accessories 
fashion magazines,Thu Feb 16 03:53:41 +0000 2023,['magazines'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 03:53:41,fashion ,magazines 
accessories for models,Thu Feb 16 03:53:41 +0000 2023,['accessories'],[],[],['models'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-16 03:53:41,accessories ,accessories 
fashion photography accessories,Wed Feb 15 20:30:07 +0000 2023,['accessories'],['fashion'],[],[],['photography'],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-15 20:30:07,fashion accessories ,accessories 
fashion accessories for men,Tue Feb 14 04:23:20 +0000 2023,['accessories'],['fashion'],[],['men'],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-14 04:23:20,fashion accessories ,accessories 
fashion subscription box,Tue Feb 14 17:30:24 +0000 2023,['box'],['fashion'],[],[],[],[],[],['subscription'],[],[],[],[],[],[],[],[],[],2023-02-14 17:30:24,fashion ,box 
fashion ties,Tue Feb 14 17:36:20 +0000 2023,['ties'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-14 17:36:20,fashion ,ties 
tie accessories,Tue Feb 14 17:36:20 +0000 2023,"['tie', 'accessories']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-14 17:36:20,accessories ,tie accessories 
Second Life avatar accessories,Tue Feb 14 17:27:28 +0000 2023,['accessories'],[],"['second', 'avatar']",[],[],[],[],['life'],[],[],[],[],[],[],[],[],[],2023-02-14 17:27:28,accessories ,accessories 
Second Life fashion poses,Tue Feb 14 17:27:28 +0000 2023,[],['fashion'],"['second', 'life']",[],[],[],[],['poses'],[],[],[],[],[],[],[],[],[],2023-02-14 17:27:28,fashion ,
sparkly fashion pants,Tue Feb 14 18:52:00 +0000 2023,['pants'],"['sparkly', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-14 18:52:00,fashion ,pants 
Fashion Stole,Wed Feb 15 08:50:03 +0000 2023,['stole'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-15 08:50:03,fashion ,stole 
Printed Fashion Fabric,Wed Feb 15 08:50:03 +0000 2023,['fabric'],"['printed', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-15 08:50:03,fashion ,fabric 
fashion jewelry,Wed Feb 15 01:01:06 +0000 2023,['jewelry'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-15 01:01:06,fashion ,jewelry 
Fashion House Merchandise,Wed Feb 15 17:58:53 +0000 2023,['merchandise'],['fashion'],['house'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-15 17:58:53,fashion ,merchandise 
fashion accessories,Tue Feb 14 20:31:57 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-14 20:31:57,fashion accessories ,accessories 
Fashion Style Graphic Tees,Tue Feb 14 01:50:10 +0000 2023,['tees'],"['fashion', 'style', 'graphic']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-14 01:50:10,fashion ,tees 
fashion accessories,Wed Feb 15 07:48:32 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-15 07:48:32,fashion accessories ,accessories 
fashion lookbooks,Wed Feb 15 07:48:32 +0000 2023,['lookbooks'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-15 07:48:32,fashion ,lookbooks 
aesthetic fashion accessories,Wed Feb 15 05:49:17 +0000 2023,['accessories'],"['aesthetic', 'fashion']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-15 05:49:17,fashion accessories ,accessories 
fashion blogger merchandise,Wed Feb 15 05:49:17 +0000 2023,['merchandise'],['fashion'],[],[],[],[],[],['blogger'],[],[],[],[],[],[],[],[],[],2023-02-15 05:49:17,fashion ,merchandise 
Fashion Logo Apparel,Tue Feb 14 15:31:15 +0000 2023,['apparel'],['fashion'],[],[],[],[],[],['logo'],[],[],[],[],[],[],[],[],[],2023-02-14 15:31:15,fashion ,apparel 
fashion photography lighting kit,Sat Feb 11 09:17:51 +0000 2023,"['lighting', 'kit']",['fashion'],[],[],['photography'],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-11 09:17:51,fashion ,lighting kit 
Streetwear Fashion Set,Sun Feb 12 19:03:10 +0000 2023,[],['fashion'],['streetwear'],[],[],[],[],[],[],[],[],[],[],['set'],[],[],[],2023-02-12 19:03:10,fashion ,
Fashion Accessories,Sun Feb 12 19:03:10 +0000 2023,['accessories'],['fashion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-12 19:03:10,fashion accessories ,accessories 
fashion photography course,Sun Feb 12 16:52:41 +0000 2023,['course'],['fashion'],[],[],['photography'],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-12 16:52:41,fashion ,course 
fashion designer merchandise,Sat Feb 11 19:31:20 +0000 2023,['merchandise'],"['fashion', 'designer']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-11 19:31:20,fashion ,merchandise 
